id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
977,0.001,0.011,0.0,0.0,0.002,0.6040000000000003,0.001,0.0,0.001,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.001,0.012,0.009999999999999998,0.0,0.001,0.0,0.001,0.044000000000000004,0.006,0.0,0.0,0.002,0.009,0.006999999999999999,0.011000000000000001,0.005,0.001,0.016000000000000004,0.006,0.005,0.0,0.014999999999999998,0.001,0.0,0.001,0.004,0.0,0.0030000000000000005,0.023000000000000007,0.0,0.012999999999999998,0.001,0.001,0.0,0.002,0.001,0.001,0.001,0.0,0.0,0.006,0.005,0.005,0.0,0.0,0.0030000000000000005,0.002,0.0,0.001,0.0030000000000000005,0.005,0.0,0.022000000000000006,0.001,0.006,0.001,0.004,0.006999999999999999,0.018000000000000006,0.002,0.0,0.0,0.006999999999999999,0.005,0.014000000000000004,0.0,0.008,0.0,0.0,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.001,0.001,0.004,0.002
980,0.0,0.0,0.009,0.014000000000000004,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.001,0.001,0.0030000000000000005,0.0,0.001,0.001,0.017000000000000005,0.006,0.004,0.0,0.004,0.006,0.015,0.005,0.001,0.006999999999999999,0.002,0.028000000000000008,0.0,0.004,0.012,0.016000000000000004,0.005,0.0,0.0030000000000000005,0.018000000000000006,0.005,0.004,0.004,0.0,0.002,0.0,0.0,0.0030000000000000005,0.0,0.0,0.001,0.006,0.001,0.0,0.001,0.0,0.008,0.004,0.413,0.005,0.0030000000000000005,0.0,0.0,0.004,0.006,0.03600000000000002,0.07099999999999997,0.006,0.008,0.004,0.015000000000000005,0.0,0.001,0.002,0.001,0.0,0.009999999999999998,0.001,0.03800000000000001,0.002,0.0,0.002,0.006,0.005,0.002,0.001,0.0030000000000000005,0.08799999999999991,0.0,0.001,0.0,0.002,0.001,0.03500000000000002,0.001,0.0
982,0.004,0.001,0.024000000000000007,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.002,0.001,0.002,0.0,0.0,0.001,0.009,0.016000000000000004,0.002,0.0,0.0,0.0,0.005,0.02600000000000001,0.0030000000000000005,0.002,0.002,0.029000000000000012,0.0,0.015000000000000003,0.3869999999999999,0.04500000000000001,0.06999999999999997,0.09299999999999996,0.0,0.001,0.001,0.0,0.006,0.0,0.006999999999999999,0.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999997,0.015000000000000003,0.012,0.008,0.002,0.001,0.002,0.0,0.002,0.0,0.009999999999999998,0.0,0.002,0.001,0.001,0.002,0.0,0.0,0.0,0.02800000000000001,0.0,0.0,0.002,0.0,0.009,0.013000000000000001,0.0,0.004,0.009,0.002,0.02700000000000001,0.0,0.002,0.005,0.0,0.0,0.0,0.0,0.001,0.006,0.0,0.0
984,0.019000000000000003,0.001,0.0030000000000000005,0.051,0.0,0.0030000000000000005,0.0,0.002,0.0,0.002,0.0030000000000000005,0.004,0.005,0.0,0.001,0.0030000000000000005,0.001,0.0030000000000000005,0.06299999999999996,0.0030000000000000005,0.002,0.005,0.009999999999999998,0.017,0.08099999999999995,0.020000000000000004,0.001,0.004,0.014000000000000002,0.018000000000000002,0.012,0.005,0.004,0.0,0.006999999999999999,0.001,0.008,0.0030000000000000005,0.0030000000000000005,0.004,0.004,0.001,0.0030000000000000005,0.1389999999999999,0.0030000000000000005,0.006,0.0,0.0,0.006,0.009,0.009,0.0,0.0030000000000000005,0.004,0.006,0.006999999999999999,0.002,0.0,0.0,0.0,0.034000000000000016,0.009,0.013000000000000001,0.006,0.001,0.002,0.0030000000000000005,0.004,0.033000000000000015,0.03800000000000002,0.006,0.016000000000000004,0.0,0.03900000000000002,0.0,0.0,0.0,0.002,0.0,0.036000000000000025,0.004,0.021000000000000005,0.0,0.001,0.001,0.004,0.024000000000000007,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.009,0.001,0.0,0.0030000000000000005,0.05799999999999996,0.013000000000000001,0.009999999999999998
986,0.0030000000000000005,0.001,0.001,0.002,0.004,0.004,0.001,0.002,0.001,0.004,0.014000000000000004,0.0,0.006,0.002,0.002,0.012,0.0,0.001,0.0,0.0,0.013000000000000003,0.002,0.008,0.002,0.001,0.008,0.0,0.0,0.017,0.011,0.001,0.004,0.031000000000000014,0.6390000000000001,0.002,0.006,0.001,0.002,0.006,0.002,0.002,0.0,0.002,0.0,0.002,0.0,0.0030000000000000005,0.0,0.0,0.006,0.001,0.002,0.0030000000000000005,0.005,0.02800000000000001,0.02800000000000001,0.0,0.0,0.0,0.0,0.002,0.001,0.014000000000000002,0.001,0.005,0.016000000000000004,0.005,0.0,0.004,0.001,0.013000000000000001,0.001,0.0030000000000000005,0.001,0.001,0.0,0.0,0.001,0.0,0.005,0.005,0.0,0.0,0.001,0.0030000000000000005,0.0,0.0,0.0,0.004,0.0,0.001,0.006,0.002,0.001,0.001,0.0,0.001,0.0,0.0030000000000000005
988,0.0,0.001,0.006999999999999999,0.07999999999999996,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.006000000000000001,0.0,0.0,0.001,0.0,0.006,0.0,0.016,0.0,0.0,0.001,0.0030000000000000005,0.0,0.002,0.0,0.0,0.004,0.001,0.008,0.0030000000000000005,0.001,0.001,0.006999999999999999,0.0,0.006999999999999999,0.0,0.002,0.0030000000000000005,0.005,0.004,0.002,0.03900000000000002,0.001,0.030000000000000013,0.001,0.004,0.001,0.005,0.053999999999999986,0.0,0.009000000000000001,0.0030000000000000005,0.002,0.006999999999999999,0.001,0.0,0.005,0.006999999999999999,0.005,0.001,0.0,0.009,0.0,0.0,0.0,0.02600000000000001,0.016000000000000004,0.267,0.0,0.005,0.0,0.017000000000000005,0.0,0.0,0.011,0.0,0.0,0.020000000000000004,0.0,0.032000000000000015,0.002,0.0,0.004,0.02900000000000001,0.047,0.006999999999999999,0.0,0.002,0.02800000000000001,0.001,0.0,0.0,0.020000000000000004,0.0030000000000000005,0.09999999999999992,0.0,0.005
991,0.0,0.002,0.0,0.0,0.001,0.008,0.0,0.0,0.0,0.004,0.022000000000000002,0.0,0.002,0.001,0.001,0.001,0.009,0.0,0.002,0.0,0.0,0.013000000000000001,0.009000000000000001,0.0,0.0,0.001,0.03300000000000001,0.001,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0030000000000000005,0.004,0.0,0.06399999999999997,0.0,0.0,0.002,0.0,0.06799999999999998,0.0,0.009000000000000001,0.006999999999999999,0.001,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.040000000000000015,0.001,0.006,0.0,0.002,0.0,0.0030000000000000005,0.001,0.009,0.001,0.041000000000000016,0.04400000000000001,0.0,0.019000000000000006,0.06599999999999998,0.0,0.006999999999999999,0.0,0.0,0.02700000000000001,0.0,0.0,0.0,0.0,0.032000000000000015,0.0,0.0,0.002,0.002,0.006,0.0,0.0,0.0,0.029000000000000012,0.006
997,0.017000000000000005,0.002,0.001,0.015000000000000003,0.001,0.012,0.001,0.001,0.012000000000000002,0.006,0.0,0.002,0.006999999999999999,0.002,0.001,0.009,0.002,0.011,0.006999999999999999,0.004,0.005,0.0,0.005,0.009,0.009,0.006,0.0030000000000000005,0.001,0.006999999999999999,0.014000000000000002,0.008,0.0,0.0,0.0030000000000000005,0.001,0.008,0.0,0.004,0.005,0.004,0.001,0.001,0.004,0.023000000000000003,0.0030000000000000005,0.005,0.0,0.002,0.012,0.001,0.002,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.001,0.02500000000000001,0.018000000000000002,0.001,0.002,0.045,0.0,0.004,0.0,0.001,0.008,0.011,0.006,0.4479999999999999,0.0,0.017000000000000005,0.0,0.001,0.002,0.002,0.001,0.025000000000000012,0.04400000000000001,0.005,0.006999999999999999,0.001,0.0030000000000000005,0.0030000000000000005,0.014000000000000002,0.0,0.0,0.004,0.004,0.0030000000000000005,0.0030000000000000005,0.001,0.0030000000000000005,0.006,0.008,0.004,0.006
998,0.0,0.0,0.008,0.016,0.0,0.0,0.002,0.0030000000000000005,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.009,0.0,0.012,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.015000000000000003,0.006,0.006,0.0,0.008,0.0,0.006,0.004,0.0030000000000000005,0.002,0.009,0.0030000000000000005,0.005,0.013999999999999999,0.0030000000000000005,0.5920000000000001,0.0,0.0,0.001,0.002,0.012,0.001,0.005,0.0,0.002,0.002,0.0,0.002,0.017,0.0030000000000000005,0.008,0.001,0.0030000000000000005,0.002,0.0,0.0,0.001,0.006,0.012,0.024000000000000007,0.001,0.002,0.0,0.0030000000000000005,0.0,0.002,0.0030000000000000005,0.0,0.0,0.04200000000000001,0.001,0.02,0.001,0.001,0.004,0.009,0.006999999999999999,0.004,0.0,0.0,0.009999999999999998,0.0,0.001,0.0,0.029000000000000012,0.001,0.013000000000000001,0.0,0.002
1008,0.009,0.001,0.008,0.024000000000000007,0.0,0.005,0.008,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.006,0.0,0.001,0.0,0.005,0.002,0.0,0.008,0.006999999999999999,0.004,0.0030000000000000005,0.006,0.006,0.0030000000000000005,0.001,0.0,0.001,0.002,0.0,0.013000000000000001,0.0,0.02800000000000001,0.013000000000000001,0.016,0.008,0.002,0.001,0.011,0.012,0.0,0.008,0.0,0.004,0.004,0.001,0.02500000000000001,0.0,0.002,0.001,0.0030000000000000005,0.001,0.0,0.0,0.001,0.3659999999999997,0.004,0.008,0.0,0.08099999999999997,0.0,0.0030000000000000005,0.0,0.022000000000000006,0.0030000000000000005,0.018000000000000002,0.020000000000000004,0.030000000000000013,0.006,0.004,0.0,0.0,0.012000000000000002,0.001,0.0,0.014000000000000002,0.009999999999999998,0.004,0.02800000000000001,0.0,0.013000000000000001,0.0030000000000000005,0.001,0.009,0.0,0.004,0.007000000000000001,0.0,0.0,0.001,0.024000000000000007,0.013000000000000001,0.018000000000000002,0.0,0.001
1009,0.0,0.009,0.011,0.0030000000000000005,0.001,0.07699999999999996,0.002,0.002,0.001,0.001,0.015000000000000003,0.0,0.002,0.0,0.001,0.009999999999999998,0.0,0.0,0.0,0.0,0.001,0.021,0.004,0.0,0.0,0.002,0.004,0.05999999999999999,0.019000000000000006,0.002,0.012,0.022000000000000006,0.024000000000000007,0.001,0.019000000000000003,0.005,0.005,0.0,0.006999999999999999,0.0030000000000000005,0.001,0.016,0.348,0.002,0.02500000000000001,0.006,0.001,0.0,0.001,0.002,0.009,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0030000000000000005,0.002,0.015000000000000003,0.001,0.011,0.0,0.002,0.047,0.006,0.013000000000000001,0.006,0.001,0.001,0.009999999999999998,0.005,0.0,0.002,0.002,0.009999999999999998,0.002,0.006999999999999999,0.004,0.009,0.0,0.005,0.021000000000000008,0.0,0.002,0.005,0.002,0.0,0.006999999999999999,0.0,0.002,0.0,0.020000000000000007,0.0,0.004,0.012,0.001
1012,0.0,0.004,0.0030000000000000005,0.001,0.0,0.061999999999999965,0.0,0.0,0.0,0.002,0.006,0.002,0.0,0.0,0.008,0.014000000000000002,0.006999999999999999,0.0,0.0030000000000000005,0.0,0.0,0.009999999999999998,0.009,0.001,0.001,0.004,0.009,0.06399999999999997,0.009,0.002,0.0,0.032000000000000015,0.008,0.0030000000000000005,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0030000000000000005,0.014000000000000002,0.002,0.06499999999999996,0.0,0.0030000000000000005,0.0,0.001,0.0,0.002,0.005,0.0,0.0030000000000000005,0.0030000000000000005,0.004,0.002,0.001,0.0,0.0,0.004,0.004,0.015000000000000003,0.0,0.001,0.0,0.4500000000000001,0.0,0.001,0.001,0.001,0.0,0.022000000000000002,0.001,0.0,0.002,0.001,0.045999999999999985,0.0030000000000000005,0.002,0.001,0.002,0.0,0.009999999999999998,0.005,0.0,0.0,0.0,0.004,0.0,0.0,0.002,0.0030000000000000005,0.001,0.001,0.001,0.0,0.04000000000000003,0.0
1015,0.004,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.004,0.0,0.005,0.006,0.006,0.004,0.0,0.001,0.0,0.03600000000000002,0.009,0.002,0.0,0.0,0.001,0.0030000000000000005,0.004,0.001,0.0,0.001,0.002,0.001,0.013000000000000001,0.0,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0030000000000000005,0.03400000000000001,0.0030000000000000005,0.006999999999999999,0.0,0.004,0.011,0.009999999999999998,0.004,0.0,0.041000000000000016,0.002,0.0030000000000000005,0.006999999999999999,0.0,0.0,0.002,0.001,0.014000000000000004,0.001,0.005,0.002,0.0,0.002,0.001,0.0,0.012,0.03600000000000001,0.002,0.0030000000000000005,0.0,0.07999999999999996,0.0,0.002,0.0030000000000000005,0.001,0.0,0.02500000000000001,0.002,0.051999999999999984,0.0,0.0030000000000000005,0.0,0.004,0.43700000000000033,0.001,0.0,0.002,0.0,0.006999999999999999,0.012999999999999998,0.0,0.006000000000000001,0.0030000000000000005,0.013000000000000001,0.001,0.005
1018,0.006,0.024000000000000007,0.0030000000000000005,0.012999999999999998,0.0,0.0,0.0,0.011,0.004,0.005,0.008,0.009999999999999998,0.019000000000000006,0.05099999999999999,0.009000000000000001,0.002,0.002,0.006,0.006,0.027000000000000014,0.006,0.0030000000000000005,0.0030000000000000005,0.002,0.002,0.002,0.006,0.001,0.009999999999999998,0.006,0.0030000000000000005,0.002,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.008,0.002,0.002,0.0,0.0030000000000000005,0.0,0.006,0.04300000000000001,0.025000000000000005,0.008,0.0,0.027000000000000007,0.02500000000000001,0.004,0.006999999999999999,0.0,0.0,0.001,0.0,0.004,0.0,0.006,0.002,0.0,0.013000000000000003,0.002,0.0,0.02700000000000001,0.014000000000000002,0.004,0.009,0.0,0.012,0.0,0.0030000000000000005,0.0,0.0,0.0,0.009,0.006,0.0030000000000000005,0.0,0.0,0.0,0.004,0.02800000000000001,0.0,0.0,0.002,0.0030000000000000005,0.005,0.008,0.002,0.006,0.004,0.002,0.001,0.4040000000000001
1020,0.0,0.001,0.0,0.004,0.002,0.013000000000000003,0.0,0.001,0.001,0.001,0.015,0.002,0.002,0.002,0.006,0.0,0.018000000000000002,0.0,0.001,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.015000000000000003,0.005,0.002,0.0,0.0,0.009999999999999998,0.0030000000000000005,0.001,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.0,0.005,0.0,0.06499999999999995,0.0,0.001,0.0,0.002,0.08599999999999992,0.001,0.006,0.001,0.008,0.07299999999999995,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.041000000000000016,0.0,0.006999999999999999,0.0,0.005,0.002,0.0,0.0,0.011,0.0,0.009999999999999998,0.032000000000000015,0.0,0.022000000000000006,0.02800000000000001,0.0,0.002,0.0,0.0,0.398,0.006,0.0,0.006,0.0,0.005,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.030000000000000013,0.005
1022,0.001,0.0,0.009,0.008,0.0,0.002,0.008,0.002,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.001,0.001,0.013000000000000001,0.0030000000000000005,0.009,0.001,0.0,0.0,0.002,0.0030000000000000005,0.0,0.0,0.001,0.0,0.015000000000000003,0.05599999999999999,0.001,0.004,0.0,0.02900000000000001,0.0,0.002,0.019000000000000006,0.012,0.002,0.0030000000000000005,0.001,0.015,0.009,0.001,0.009,0.0,0.005,0.0,0.002,0.006999999999999999,0.0,0.0030000000000000005,0.0,0.0,0.006999999999999999,0.0,0.004,0.005,0.006999999999999999,0.002,0.071,0.0030000000000000005,0.012,0.001,0.0,0.0,0.011000000000000001,0.009999999999999998,0.06299999999999999,0.006,0.004,0.0,0.006,0.0,0.001,0.022000000000000006,0.001,0.0,0.004,0.0,0.048,0.004,0.0,0.014000000000000004,0.02800000000000001,0.016,0.008,0.0,0.008,0.34699999999999986,0.0,0.0,0.001,0.005,0.001,0.017000000000000005,0.001,0.0
1026,0.0,0.001,0.001,0.002,0.006999999999999999,0.001,0.0,0.0,0.0,0.002,0.02800000000000001,0.0,0.0030000000000000005,0.002,0.002,0.0,0.006,0.0,0.0,0.0,0.006999999999999999,0.009000000000000001,0.001,0.0,0.0,0.001,0.0030000000000000005,0.004,0.001,0.009999999999999998,0.0,0.030000000000000016,0.011,0.002,0.0,0.031000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.0,0.11799999999999988,0.0,0.0,0.001,0.001,0.044000000000000004,0.002,0.004,0.011,0.03700000000000001,0.050999999999999976,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.23699999999999993,0.005,0.012,0.0,0.006,0.001,0.008,0.0,0.0,0.0,0.05099999999999999,0.06699999999999996,0.0,0.001,0.017,0.001,0.011,0.002,0.0,0.019000000000000003,0.019000000000000006,0.0,0.0,0.0,0.05499999999999998,0.0,0.0,0.002,0.009,0.013000000000000001,0.0,0.0,0.0,0.009999999999999998,0.006
1028,0.0,0.0,0.001,0.0,0.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.002,0.008,0.0,0.0030000000000000005,0.022000000000000006,0.0,0.0,0.001,0.0,0.009,0.0,0.006999999999999999,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.032000000000000015,0.06899999999999999,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.012,0.001,0.005,0.0,0.013000000000000001,0.005,0.0,0.0,0.0,0.03100000000000001,0.0,0.005,0.001,0.002,0.0,0.617,0.0,0.001,0.006999999999999999,0.0,0.059000000000000004,0.0,0.006999999999999999,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0
1029,0.011,0.006999999999999999,0.0,0.0030000000000000005,0.012,0.001,0.002,0.04999999999999999,0.074,0.002,0.001,0.19700000000000004,0.016,0.05199999999999998,0.03600000000000002,0.0,0.006999999999999999,0.013000000000000003,0.02800000000000001,0.001,0.017,0.0,0.015000000000000003,0.008,0.002,0.0,0.0,0.006,0.002,0.002,0.001,0.0,0.0,0.004,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.0,0.001,0.009999999999999998,0.040000000000000015,0.0,0.0,0.004,0.001,0.002,0.006999999999999999,0.0,0.001,0.001,0.0,0.022000000000000006,0.001,0.018000000000000006,0.002,0.0,0.0030000000000000005,0.001,0.001,0.006,0.0030000000000000005,0.006,0.007000000000000001,0.0,0.017,0.002,0.001,0.0,0.018000000000000002,0.0,0.013000000000000001,0.006,0.002,0.002,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.012,0.001,0.09199999999999996,0.020000000000000004,0.015000000000000003,0.001,0.06299999999999999,0.0,0.0030000000000000005,0.004
1033,0.001,0.005,0.004,0.017000000000000005,0.0,0.0,0.001,0.011,0.002,0.0,0.0030000000000000005,0.009999999999999998,0.006999999999999999,0.001,0.0,0.005,0.0,0.001,0.002,0.004,0.001,0.0,0.0030000000000000005,0.019000000000000006,0.02500000000000001,0.006999999999999999,0.002,0.0,0.030000000000000013,0.03700000000000001,0.013000000000000001,0.002,0.011,0.014000000000000002,0.004,0.0,0.002,0.002,0.002,0.004,0.002,0.002,0.0,0.012,0.0,0.008,0.0,0.0,0.0030000000000000005,0.002,0.005,0.001,0.029000000000000012,0.004,0.011,0.021000000000000005,0.0,0.0,0.0,0.0,0.03700000000000001,0.006,0.015000000000000003,0.0,0.001,0.009,0.0,0.002,0.04200000000000001,0.021000000000000005,0.013000000000000003,0.007000000000000001,0.0,0.028000000000000014,0.0,0.001,0.0030000000000000005,0.0030000000000000005,0.0,0.3679999999999998,0.001,0.011,0.0,0.0,0.002,0.001,0.040000000000000015,0.0,0.0,0.0,0.006999999999999999,0.002,0.006,0.0,0.005,0.0,0.006999999999999999,0.0,0.009999999999999998
1035,0.0,0.0,0.0,0.0,0.001,0.0030000000000000005,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.001,0.001,0.008,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.11199999999999992,0.0,0.0,0.0,0.0,0.05299999999999997,0.0,0.006,0.001,0.002,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033000000000000015,0.0,0.0,0.0,0.001,0.0,0.006,0.001,0.004,0.0,0.03500000000000002,0.037000000000000026,0.0,0.005,0.03600000000000001,0.0,0.004,0.0,0.0,0.015000000000000003,0.002,0.0,0.0,0.0,0.07099999999999995,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.009,0.0
1038,0.009,0.0,0.031000000000000014,0.011,0.0,0.002,0.0030000000000000005,0.001,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.029000000000000012,0.006,0.001,0.0,0.005,0.014000000000000002,0.0,0.0,0.002,0.001,0.002,0.0,0.0,0.001,0.0,0.013000000000000001,0.0,0.02300000000000001,0.02400000000000001,0.018000000000000002,0.020000000000000004,0.06399999999999996,0.006,0.004,0.017,0.0,0.006999999999999999,0.0,0.014000000000000002,0.002,0.0,0.03800000000000002,0.0,0.002,0.0,0.001,0.001,0.0,0.045,0.053,0.032000000000000015,0.0030000000000000005,0.0,0.0,0.014000000000000002,0.0,0.009,0.0,0.0,0.002,0.017000000000000008,0.001,0.006,0.0,0.005,0.0,0.0,0.2229999999999999,0.0,0.001,0.0030000000000000005,0.002,0.006999999999999999,0.045,0.0,0.001,0.02800000000000001,0.006,0.08299999999999992,0.0,0.018000000000000006,0.008,0.0,0.0,0.0,0.0030000000000000005,0.004,0.0030000000000000005,0.001,0.0
1043,0.03900000000000002,0.016,0.001,0.001,0.008,0.002,0.0,0.015,0.05499999999999998,0.008,0.022000000000000006,0.032000000000000015,0.012,0.014000000000000002,0.033000000000000015,0.004,0.019000000000000006,0.0,0.02600000000000001,0.0,0.021000000000000005,0.001,0.008,0.002,0.001,0.002,0.006,0.0,0.006999999999999999,0.001,0.0,0.002,0.001,0.002,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.0030000000000000005,0.002,0.001,0.0,0.0,0.0,0.0,0.019000000000000006,0.3729999999999999,0.0030000000000000005,0.0,0.0030000000000000005,0.006999999999999999,0.009999999999999998,0.018000000000000002,0.001,0.0,0.0,0.001,0.001,0.0,0.006,0.001,0.001,0.006999999999999999,0.001,0.0,0.019000000000000006,0.009999999999999998,0.0,0.012000000000000002,0.0,0.015000000000000003,0.0,0.0,0.0,0.002,0.001,0.0030000000000000005,0.006999999999999999,0.0,0.0,0.0,0.006,0.002,0.009,0.0,0.0,0.029000000000000005,0.005,0.008,0.014000000000000002,0.006,0.01,0.015000000000000003,0.0,0.001,0.0030000000000000005
1044,0.014000000000000002,0.018000000000000006,0.0,0.009,0.002,0.0,0.0,0.013000000000000001,0.019000000000000006,0.013000000000000001,0.001,0.02700000000000001,0.034000000000000016,0.020000000000000004,0.0030000000000000005,0.002,0.002,0.008,0.004,0.021000000000000005,0.008,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.03700000000000002,0.0,0.002,0.0,0.0,0.0,0.044000000000000004,0.5640000000000002,0.008,0.001,0.0,0.002,0.006999999999999999,0.001,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.002,0.001,0.0,0.0030000000000000005,0.004,0.0,0.006,0.0,0.0030000000000000005,0.0,0.001,0.0,0.0,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.0030000000000000005,0.008,0.0,0.0,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.001,0.006,0.013000000000000001,0.0,0.001,0.02700000000000001
1045,0.09499999999999992,0.005,0.0,0.002,0.005,0.001,0.0,0.02700000000000001,0.02500000000000001,0.006,0.011,0.02700000000000001,0.03100000000000001,0.011,0.005,0.0030000000000000005,0.0030000000000000005,0.009999999999999998,0.013999999999999999,0.0,0.368,0.0,0.015000000000000005,0.018000000000000006,0.004,0.006999999999999999,0.0,0.0,0.008,0.006,0.0,0.002,0.002,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.0,0.0030000000000000005,0.001,0.0,0.006,0.0,0.004,0.001,0.0,0.0,0.0,0.013000000000000001,0.03200000000000001,0.001,0.001,0.001,0.0,0.021000000000000005,0.013000000000000001,0.0,0.0,0.0,0.002,0.006999999999999999,0.001,0.0030000000000000005,0.0,0.002,0.040000000000000015,0.0,0.0,0.006,0.004,0.009,0.009,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.006,0.002,0.0,0.0,0.0,0.004,0.002,0.001,0.0,0.0,0.002,0.001,0.030000000000000016,0.012,0.014000000000000002,0.008,0.005,0.002,0.001,0.009
